Posting Date,Transaction Date,Amount,Credit Debit Indicator,type,Type Group,Reference,Instructed Currency,Currency Exchange Rate,Instructed Amount,Description,Category,Check Serial Number,Card Ending
12/16/2024,12/15/2024,4.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
12/16/2024,12/14/2024,3.99,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
12/13/2024,12/11/2024,2.50,Debit,POS,POS,,,,,Intel,Online Services,,
12/13/2024,12/11/2024,2.49,Debit,POS,POS,,,,,Intel,Online Services,,
12/13/2024,12/11/2024,1.84,Debit,POS,POS,,,,,Intel,Online Services,,
12/12/2024,12/11/2024,10.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
12/12/2024,12/12/2024,719.98,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
12/11/2024,12/10/2024,299.99,Debit,POS,POS,,,,,Play It Again Sports,General Merchandise,,
12/11/2024,12/10/2024,5.78,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
12/10/2024,12/09/2024,52.47,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
12/10/2024,12/09/2024,25.06,Debit,POS,POS,,,,,Chevron,Gasoline/Fuel,,
12/10/2024,12/09/2024,16.10,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *FOMO CHICKEN PORTLAND OR,Restaurants/Dining,,
12/10/2024,12/09/2024,6.08,Debit,POS,POS,,,,,Chevron,Gasoline/Fuel,,
12/10/2024,12/10/2024,299.99,Credit,Transfer,Transfer,,,,,Transfer From Savings -0086,Transfers,,
12/09/2024,12/07/2024,25.75,Debit,POS,POS,,,,,DEBIT-DC 7898 BELLAGIO'S PIZZAGO XX-0110 OR,Restaurants/Dining,,
12/09/2024,12/06/2024,24.48,Debit,POS,POS,,,,,Belmont Station,Groceries,,
12/09/2024,12/06/2024,17.00,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *TON KAO LLC PORTLAND OR,General Merchandise,,
12/09/2024,12/07/2024,11.36,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
12/09/2024,12/06/2024,10.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
12/09/2024,12/08/2024,9.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
12/09/2024,12/06/2024,9.00,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *CAPTURED BEER PORTLAND OR,Restaurants/Dining,,
12/09/2024,12/06/2024,8.00,Debit,POS,POS,,,,,The Alibi,Restaurants/Dining,,
12/09/2024,12/06/2024,6.99,Debit,POS,POS,,,,,Netflix,Entertainment,,
12/09/2024,12/06/2024,6.00,Debit,POS,POS,,,,,DEBIT-DC 7898 SUBSCRIBESTAR XX0818 WY,Dues and Subscriptions,,
12/09/2024,12/06/2024,5.19,Debit,POS,POS,,,,,Shell,Gasoline/Fuel,,
12/09/2024,12/06/2024,2.50,Debit,POS,POS,,,,,Intel,Online Services,,
12/09/2024,12/05/2024,2.50,Debit,POS,POS,,,,,Intel,Online Services,,
12/09/2024,12/06/2024,1.84,Debit,POS,POS,,,,,Intel,Online Services,,
12/09/2024,12/06/2024,41.55,Debit,ATM,ATM,,,,,ATM Withdrawal Plus PXX7842 Portland OR US,ATM/Cash Withdrawals,,
12/09/2024,12/06/2024,1.00,Debit,Debit,Debit,,,,,ATM Fee - Withdrawal,Service Charges/Fees,,
12/06/2024,12/06/2024,700.00,Debit,Transfer,Transfer,,,,,Transfer To Savings -0086,Savings,,
12/06/2024,12/05/2024,20.00,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND US,Other Expenses,,
12/06/2024,12/05/2024,10.85,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
12/06/2024,12/05/2024,8.47,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
12/06/2024,12/05/2024,1.99,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
12/05/2024,12/05/2024,152.58,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
12/05/2024,12/05/2024,136.66,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Transfers,,
12/05/2024,12/05/2024,1137.94,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
12/04/2024,12/03/2024,36.48,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
12/03/2024,12/03/2024,1530.99,Debit,ACH Debit,ACH Debit,,,,,- Pl*anchornwprope Web Pmts XX2468,Rent,11192468,
12/03/2024,12/03/2024,46.51,Debit,ACH Debit,ACH Debit,,,,,Payment to Portland General Electric,Utilities,9100001,
12/03/2024,12/02/2024,25.75,Debit,POS,POS,,,,,Bellagio,Travel,,
12/03/2024,12/02/2024,7.99,Debit,POS,POS,,,,,Crunchyroll,Entertainment,,
12/02/2024,12/02/2024,699.47,Debit,ACH Debit,ACH Debit,,,,,Payment to Chase,Credit Card Payments,2100002,
12/02/2024,11/29/2024,111.74,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
12/02/2024,11/30/2024,75.00,Debit,POS,POS,,,,,Transfer to Amber,Transfers,,
12/02/2024,12/01/2024,42.00,Debit,POS,POS,,,,,The Pharmacy,Restaurants/Dining,,
12/02/2024,11/30/2024,32.00,Debit,POS,POS,,,,,DEBIT-DC 7898 KELLS BREWPUB LLC PORTLAND OR,Restaurants/Dining,,
12/02/2024,11/29/2024,21.79,Debit,POS,POS,,,,,Seasweets Poke,Restaurants/Dining,,
12/02/2024,11/29/2024,19.28,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
12/02/2024,12/01/2024,16.00,Debit,POS,POS,,,,,DEBIT-DC 7898 TWENTY FIRST AVE K PORTLAND OR,Clothing/Shoes,,
12/02/2024,12/01/2024,8.00,Debit,POS,POS,,,,,DEBIT-DC 7898 TWENTY FIRST AVE K PORTLAND OR,Clothing/Shoes,,
12/02/2024,12/01/2024,7.77,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
12/02/2024,11/29/2024,6.65,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
12/02/2024,12/01/2024,5.99,Debit,POS,POS,,,,,Spotify,Entertainment,,
12/02/2024,12/01/2024,5.00,Debit,POS,POS,,,,,DEBIT-DC 7898 MELODY AMUSEMENT PORTLAND OR,Entertainment,,
12/02/2024,12/01/2024,5.00,Debit,POS,POS,,,,,DEBIT-DC 7898 MELODY AMUSEMENT PORTLAND OR,Entertainment,,
12/02/2024,12/01/2024,5.00,Debit,POS,POS,,,,,Venmo Inc,Clothing/Shoes,,
12/02/2024,11/29/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
11/29/2024,11/29/2024,0.04,Credit,Credit,Credit,,,,,Interest Income,Interest,,
11/29/2024,11/27/2024,9.67,Debit,POS,POS,,,,,Trader Joe's,Groceries,,
11/29/2024,11/27/2024,5.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/29/2024,11/26/2024,4.85,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
11/29/2024,11/27/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
11/29/2024,11/28/2024,2.99,Debit,POS,POS,,,,,Apple,Electronics,,
11/27/2024,11/27/2024,15.06,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
11/27/2024,11/26/2024,10.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/27/2024,11/27/2024,940.74,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
11/26/2024,11/24/2024,6.45,Debit,POS,POS,,,,,Dutch Bros. Coffee,Restaurants/Dining,,
11/26/2024,11/25/2024,5.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/26/2024,11/26/2024,1995.01,Credit,ACH Credit,ACH Credit,,,,,Department Of Veteran Affairs Deposit,Deposits,7173610,
11/25/2024,11/23/2024,43.13,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND US,Other Expenses,,
11/25/2024,11/23/2024,34.00,Debit,POS,POS,,,,,DEBIT-DC 7898 HOLMAN'S HELLO INN PORTLAND OR,Other Expenses,,
11/25/2024,11/23/2024,32.00,Debit,POS,POS,,,,,DEBIT-DC 7898 GROUND BREAKER BRE PORTLAND OR,Restaurants/Dining,,
11/25/2024,11/24/2024,27.58,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
11/25/2024,11/24/2024,21.79,Debit,POS,POS,,,,,Seasweets Poke,Restaurants/Dining,,
11/25/2024,11/23/2024,19.03,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
11/25/2024,11/22/2024,18.00,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *FOMO CHICKEN PORTLAND OR,Restaurants/Dining,,
11/25/2024,11/23/2024,17.84,Debit,POS,POS,,,,,DEBIT-DC 7898 TST*PUBLIC COAST B CANNON BEACH OR,Restaurants/Dining,,
11/25/2024,11/23/2024,8.38,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
11/25/2024,11/23/2024,6.28,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
11/25/2024,11/24/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
11/25/2024,11/23/2024,3.89,Debit,POS,POS,,,,,DEBIT-DC 7898 CANNON BEACH FRESH CANNON BEACH OR,Groceries,,
11/25/2024,11/22/2024,3.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/22/2024,11/22/2024,800.00,Debit,Transfer,Transfer,,,,,Transfer To Savings -0086,Savings,,
11/22/2024,11/20/2024,17.37,Debit,POS,POS,,,,,Burgerville,Restaurants/Dining,,
11/22/2024,11/21/2024,9.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/22/2024,11/21/2024,9.35,Debit,POS,POS,,,,,Chipotle Mexican Grill,Restaurants/Dining,,
11/22/2024,11/21/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC XX 76 - ROCKET 5459 PORTLAND OR,Other Expenses,,
11/21/2024,11/21/2024,85.00,Debit,ACH Debit,ACH Debit,,,,,Payment to Comcast,Cable/Satellite Services,2100002,
11/21/2024,11/20/2024,10.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/21/2024,11/21/2024,1137.93,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
11/20/2024,11/19/2024,9.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/18/2024,11/18/2024,12.65,Debit,ACH Debit,ACH Debit,,,,,Transfer to PayPal,Transfers,9100001,
11/18/2024,11/16/2024,31.36,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/18/2024,11/15/2024,28.00,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *BABY DOLL PIZZ PORTLAND OR,Restaurants/Dining,,
11/18/2024,11/16/2024,19.95,Debit,POS,POS,,,,,DEBIT-DC 7898 HAPPY PANDA RESTAU XX3663 OR,Restaurants/Dining,,
11/18/2024,11/17/2024,19.55,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *FOMO CHICKEN PORTLAND OR,Restaurants/Dining,,
11/18/2024,11/15/2024,18.59,Debit,POS,POS,,,,,Belmont Station,Groceries,,
11/18/2024,11/15/2024,16.10,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/18/2024,11/16/2024,8.00,Debit,POS,POS,,,,,DEBIT-DC 7898 HOLMAN'S HELLO INN PORTLAND OR,Other Expenses,,
11/18/2024,11/16/2024,8.00,Debit,POS,POS,,,,,DEBIT-DC 7898 HOLMAN'S HELLO INN PORTLAND OR,Other Expenses,,
11/18/2024,11/17/2024,5.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/18/2024,11/17/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/18/2024,11/15/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/18/2024,11/16/2024,3.69,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/15/2024,11/15/2024,800.00,Debit,Transfer,Transfer,,,,,Transfer To Savings -0086,Savings,,
11/15/2024,11/14/2024,16.00,Debit,POS,POS,,,,,DEBIT-DC 7898 TST* RONTOM'S PORTLAND OR,Restaurants/Dining,,
11/15/2024,11/13/2024,2.49,Debit,POS,POS,,,,,Intel,Online Services,,
11/14/2024,11/13/2024,16.68,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/14/2024,11/13/2024,16.52,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *TON KAO LLC PORTLAND OR,General Merchandise,,
11/14/2024,11/14/2024,1137.94,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
11/13/2024,11/12/2024,24.15,Debit,POS,POS,,,,,DEBIT-DC 7898 THAI BURGER PDX PORTLAND OR,Restaurants/Dining,,
11/13/2024,11/13/2024,5.99,Debit,POS,POS,,,,,DEBIT-DC 7898 OTT* DROPOUT HTTPSWWW.DROP CA,Online Services,,
11/12/2024,11/09/2024,72.92,Debit,POS,POS,,,,,Target,General Merchandise,,
11/12/2024,11/11/2024,51.85,Debit,POS,POS,,,,,Zenni Optical,Clothing/Shoes,,
11/12/2024,11/08/2024,40.58,Debit,POS,POS,,,,,7-Eleven,Groceries,,
11/12/2024,11/11/2024,27.50,Debit,POS,POS,,,,,City State Diner,Restaurants/Dining,,
11/12/2024,11/09/2024,26.00,Debit,POS,POS,,,,,In-N-Out Burger,Restaurants/Dining,,
11/12/2024,11/09/2024,25.50,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *BABY DOLL PIZZ PORTLAND OR,Restaurants/Dining,,
11/12/2024,11/10/2024,23.20,Debit,POS,POS,,,,,Seasweets Poke,Restaurants/Dining,,
11/12/2024,11/09/2024,21.84,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
11/12/2024,11/07/2024,17.87,Debit,POS,POS,,,,,Burgerville,Restaurants/Dining,,
11/12/2024,11/10/2024,9.25,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *MIKIKO MOCHI D PORTLAND OR,Restaurants/Dining,,
11/12/2024,11/11/2024,8.47,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/12/2024,11/09/2024,7.84,Debit,POS,POS,,,,,Shell,Gasoline/Fuel,,
11/12/2024,11/10/2024,6.80,Debit,POS,POS,,,,,DEBIT-DC 7898 LS MEAT FOR CATS A XX6971 OR,Groceries,,
11/12/2024,11/11/2024,6.75,Debit,POS,POS,,,,,Floyd's Coffee Shop,Restaurants/Dining,,
11/12/2024,11/06/2024,6.00,Debit,POS,POS,,,,,DEBIT-DC 7898 SUBSCRIBESTAR XX0818 WY,Dues and Subscriptions,,
11/12/2024,11/08/2024,4.85,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
11/12/2024,11/07/2024,4.85,Debit,POS,POS,,,,,Starbucks,Restaurants/Dining,,
11/12/2024,11/08/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/12/2024,11/10/2024,4.69,Debit,POS,POS,,,,,Plaid Pantry,Groceries,,
11/12/2024,11/08/2024,4.34,Debit,POS,POS,,,,,Intel,Online Services,,
11/12/2024,11/07/2024,4.33,Debit,POS,POS,,,,,Intel,Online Services,,
11/12/2024,11/09/2024,3.05,Debit,POS,POS,,,,,Target,General Merchandise,,
11/08/2024,11/08/2024,803.49,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
11/07/2024,11/06/2024,6.99,Debit,POS,POS,,,,,Netflix,Entertainment,,
11/07/2024,11/07/2024,1137.93,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
11/06/2024,11/06/2024,152.58,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
11/06/2024,11/05/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/05/2024,11/04/2024,109.50,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
11/05/2024,11/04/2024,19.55,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *FOMO CHICKEN PORTLAND OR,Restaurants/Dining,,
11/05/2024,11/03/2024,7.78,Debit,POS,POS,,,,,7-Eleven,Groceries,,
11/05/2024,11/05/2024,150.00,Credit,Transfer,Transfer,,,,,Transfer From Savings -0086,Transfers,,
11/04/2024,11/04/2024,1530.99,Debit,ACH Debit,ACH Debit,,,,,- Pl*anchornwprope Web Pmts XX2468,Rent,11192468,
11/04/2024,11/04/2024,100.00,Debit,ACH Debit,ACH Debit,,,,,Payment to Chase,Credit Card Payments,2100002,
11/04/2024,11/04/2024,70.17,Debit,ACH Debit,ACH Debit,,,,,Payment to Portland General Electric,Utilities,9100001,
11/04/2024,11/02/2024,69.99,Debit,POS,POS,,,,,Sony PlayStation Network,Entertainment,,
11/04/2024,11/02/2024,50.00,Debit,POS,POS,,,,,Transfer to Venmo,Transfers,,
11/04/2024,11/01/2024,30.04,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND US,Other Expenses,,
11/04/2024,11/02/2024,26.95,Debit,POS,POS,,,,,DEBIT-DC 7898 PORTLAND FISH MARK PORTLAND OR,Restaurants/Dining,,
11/04/2024,11/02/2024,18.00,Debit,POS,POS,,,,,DEBIT-DC 7898 HOLMAN'S HELLO INN PORTLAND OR,Other Expenses,,
11/04/2024,11/02/2024,17.55,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
11/04/2024,11/03/2024,9.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/04/2024,11/01/2024,7.99,Debit,POS,POS,,,,,Crunchyroll,Entertainment,,
11/04/2024,11/02/2024,6.28,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/04/2024,11/02/2024,5.99,Debit,POS,POS,,,,,Spotify,Entertainment,,
11/04/2024,11/01/2024,4.78,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/01/2024,11/01/2024,1048.21,Debit,Transfer,Transfer,,,,,Transfer To Savings -0086,Savings,,
11/01/2024,10/31/2024,10.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
11/01/2024,10/30/2024,4.69,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
11/01/2024,10/31/2024,2.49,Debit,POS,POS,,,,,Intel,Online Services,,
11/01/2024,10/30/2024,2.49,Debit,POS,POS,,,,,Intel,Online Services,,
11/01/2024,10/31/2024,1.84,Debit,POS,POS,,,,,Intel,Online Services,,
11/01/2024,10/30/2024,1.84,Debit,POS,POS,,,,,Intel,Online Services,,
10/31/2024,10/31/2024,0.03,Credit,Credit,Credit,,,,,Interest Income,Interest,,
10/31/2024,10/30/2024,75.00,Debit,POS,POS,,,,,Transfer to Amber,Transfers,,
10/31/2024,10/30/2024,10.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/31/2024,10/29/2024,4.69,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
10/31/2024,10/31/2024,1137.93,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
10/30/2024,10/30/2024,1995.01,Credit,ACH Credit,ACH Credit,,,,,Department Of Veteran Affairs Deposit,Deposits,11103600,
10/29/2024,10/28/2024,126.02,Debit,POS,POS,,,,,Fred Meyer,General Merchandise,,
10/29/2024,10/28/2024,17.00,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *FOMO CHICKEN PORTLAND OR,Restaurants/Dining,,
10/29/2024,10/28/2024,7.68,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
10/29/2024,10/28/2024,2.99,Debit,POS,POS,,,,,Apple,Electronics,,
10/28/2024,10/28/2024,15.06,Debit,ACH Debit,ACH Debit,,,,,Payment to Allstate,Insurance,2100002,
10/28/2024,10/26/2024,54.00,Debit,POS,POS,,,,,Bamboo Sushi,Restaurants/Dining,,
10/28/2024,10/26/2024,26.50,Debit,POS,POS,,,,,City State Diner,Restaurants/Dining,,
10/28/2024,10/27/2024,23.20,Debit,POS,POS,,,,,Seasweets Poke,Restaurants/Dining,,
10/28/2024,10/24/2024,17.87,Debit,POS,POS,,,,,Burgerville,Restaurants/Dining,,
10/28/2024,10/25/2024,14.39,Debit,POS,POS,,,,,Belmont Station,Groceries,,
10/28/2024,10/25/2024,12.65,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/28/2024,10/26/2024,7.98,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
10/28/2024,10/25/2024,6.88,Debit,POS,POS,,,,,Shell,Gasoline/Fuel,,
10/28/2024,10/27/2024,5.50,Debit,POS,POS,,,,,Floyd's Coffee Shop,Restaurants/Dining,,
10/28/2024,10/26/2024,5.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/28/2024,10/24/2024,4.33,Debit,POS,POS,,,,,Intel,Online Services,,
10/28/2024,10/24/2024,2.50,Debit,POS,POS,,,,,Intel,Online Services,,
10/28/2024,10/25/2024,2.50,Debit,POS,POS,,,,,Csc Serviceworks,Online Services,,
10/25/2024,10/25/2024,2.55,Credit,Credit,Credit,,,,,ATM Rebate,Refunds/Adjustments,,
10/25/2024,10/25/2024,509.56,Debit,Transfer,Transfer,,,,,Transfer To Credit Card -4587,Credit Card Payments,,
10/25/2024,10/24/2024,10.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/25/2024,10/24/2024,4.69,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
10/24/2024,10/23/2024,17.00,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *FOMO CHICKEN PORTLAND OR,Restaurants/Dining,,
10/24/2024,10/23/2024,16.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/24/2024,10/23/2024,4.34,Debit,POS,POS,,,,,Intel,Online Services,,
10/24/2024,10/23/2024,2.49,Debit,POS,POS,,,,,Intel,Online Services,,
10/24/2024,10/24/2024,1039.34,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
10/23/2024,10/22/2024,8.38,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND US,Other Expenses,,
10/23/2024,10/22/2024,5.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/22/2024,10/21/2024,19.55,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *FOMO CHICKEN PORTLAND OR,Restaurants/Dining,,
10/22/2024,10/21/2024,7.98,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
10/21/2024,10/21/2024,85.00,Debit,ACH Debit,ACH Debit,,,,,Payment to Comcast,Cable/Satellite Services,2100002,
10/21/2024,10/17/2024,44.28,Debit,POS,POS,,,,,Jersey Mike's Subs,Restaurants/Dining,,
10/21/2024,10/19/2024,41.00,Debit,POS,POS,,,,,DEBIT-DC 7898 GROUND BREAKER BRE PORTLAND OR,Restaurants/Dining,,
10/21/2024,10/19/2024,30.00,Debit,POS,POS,,,,,DEBIT-DC 7898 HOLMAN'S HELLO INN PORTLAND OR,Other Expenses,,
10/21/2024,10/20/2024,19.55,Debit,POS,POS,,,,,DEBIT-DC 7898 SQ *TEXICANO PORTLAND OR,Restaurants/Dining,,
10/21/2024,10/21/2024,12.99,Debit,POS,POS,,,,,DEBIT-DC 7898 SL.NORD* PRODUCTS HTTPSWWW.NORD NY,Online Services,,
10/21/2024,10/19/2024,9.00,Debit,POS,POS,,,,,Beulahland,Clothing/Shoes,,
10/21/2024,10/19/2024,7.28,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
10/21/2024,10/18/2024,5.98,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND OR,Other Expenses,,
10/21/2024,10/18/2024,4.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/21/2024,10/21/2024,2000.00,Debit,ACH Debit,ACH Debit,,,,,ACH Debit - Channer Bok,Other Expenses,9999999999,
10/21/2024,10/21/2024,2000.00,Credit,Transfer,Transfer,,,,,Transfer From Savings -0086,Transfers,,
10/18/2024,10/18/2024,900.00,Debit,Transfer,Transfer,,,,,Transfer To Savings -0086,Savings,,
10/18/2024,10/17/2024,14.99,Debit,POS,POS,,,,,Blizzard Entertainment,Entertainment,,
10/18/2024,10/17/2024,5.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/18/2024,10/16/2024,3.15,Debit,POS,POS,,,,,Veterans Canteen Service,General Merchandise,,
10/17/2024,10/17/2024,1113.28,Credit,ACH Credit,ACH Credit,,,,,Bcforward Deposit,Deposits,4200001,
10/16/2024,10/15/2024,44.22,Debit,POS,POS,,,,,Whole Foods Market,Groceries,,
10/16/2024,10/14/2024,28.68,Debit,POS,POS,,,,,Jersey Mike's Subs,Restaurants/Dining,,
10/16/2024,10/15/2024,8.97,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND US,Other Expenses,,
10/16/2024,10/15/2024,8.25,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/15/2024,10/13/2024,23.00,Debit,POS,POS,,,,,DEBIT-DC 7898 THAI BURGER PDX PORTLAND US,Restaurants/Dining,,
10/15/2024,10/12/2024,21.79,Debit,POS,POS,,,,,Seasweets Poke,Restaurants/Dining,,
10/15/2024,10/12/2024,8.50,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
10/15/2024,10/13/2024,6.80,Debit,POS,POS,,,,,DEBIT-DC 7898 LS MEAT FOR CATS A XX6971 OR,Groceries,,
10/15/2024,10/11/2024,6.45,Debit,POS,POS,,,,,Dutch Bros. Coffee,Restaurants/Dining,,
10/15/2024,10/13/2024,5.99,Debit,POS,POS,,,,,DEBIT-DC 7898 OTT* DROPOUT HTTPSWWW.DROP CA,Online Services,,
10/15/2024,10/12/2024,5.98,Debit,POS,POS,,,,,DEBIT-DC 7898 ROCKET 5459 PORTLAND US,Other Expenses,,
10/15/2024,10/12/2024,5.50,Debit,POS,POS,,,,,Floyd's Coffee Shop,Restaurants/Dining,,
10/15/2024,10/11/2024,5.00,Debit,POS,POS,,,,,Crema Coffee,Restaurants/Dining,,
